APMC,Commodity,year,Average Difference Raw,Average Difference Deseasonalised,district_name,state_name
nagpur,parwar,2016,NO MSP,NO MSP,nagpur,maharashtra
palus,papai,2016,NO MSP,NO MSP,sangli,maharashtra
sangamner,flower,2014,NO MSP,NO MSP,ahmadnagar,maharashtra
sangamner,flower,2015,NO MSP,NO MSP,ahmadnagar,maharashtra
kannad,sorgum(jawar),2014,-184.75,-710.75,aurangabad,maharashtra
kannad,sorgum(jawar),2015,-205.55555555555566,-214.8888888888889,aurangabad,maharashtra
kannad,sorgum(jawar),2016,-76.63636363636374,-275.27272727272725,aurangabad,maharashtra
chandrapur-ganjwad,green chilli,2016,NO MSP,NO MSP,chandrapur,maharashtra
yawal,black gram,2016,NO MSP,NO MSP,jalgaon,maharashtra
pune,bijli,2014,NO MSP,NO MSP,pune,maharashtra
shrirampur,chikoo,2014,NO MSP,NO MSP,ahmadnagar,maharashtra
shrirampur,chikoo,2015,NO MSP,NO MSP,ahmadnagar,maharashtra
shrirampur,chikoo,2016,NO MSP,NO MSP,ahmadnagar,maharashtra
jintur,gram,2014,NO MSP,NO MSP,parbhani,maharashtra
jintur,gram,2015,NO MSP,NO MSP,parbhani,maharashtra
jintur,gram,2016,NO MSP,NO MSP,parbhani,maharashtra
ausa,maize,2014,-165.33333333333326,-513.0,latur,maharashtra
ausa,maize,2015,-100.55555555555566,-99.55555555555566,latur,maharashtra
ausa,maize,2016,12.900000000000091,-103.5,latur,maharashtra
pune-moshi,walvad,2016,NO MSP,NO MSP,pune,maharashtra
rahuri,capsicum,2015,NO MSP,NO MSP,ahmadnagar,maharashtra
rahuri,capsicum,2016,NO MSP,NO MSP,ahmadnagar,maharashtra
shrirampur,safflower,2015,-799.0,-799.0,ahmadnagar,maharashtra
shrirampur,safflower,2016,NO MSP,NO MSP,ahmadnagar,maharashtra
latur-murud,safflower,2015,-800.0,-2050.0,latur,maharashtra
latur-murud,safflower,2016,NO MSP,NO MSP,latur,maharashtra
sailu,sorgum(jawar),2014,-345.0,-800.5,parbhani,maharashtra
sailu,sorgum(jawar),2015,-357.66666666666674,-371.91666666666674,parbhani,maharashtra
sailu,sorgum(jawar),2016,-41.33333333333326,-324.0,parbhani,maharashtra
ahmednagar,ground nut pods (dry),2015,NO MSP,NO MSP,ahmadnagar,maharashtra
ahmednagar,ground nut pods (dry),2016,NO MSP,NO MSP,ahmadnagar,maharashtra
sakri,maize,2014,-284.33333333333326,-600.6666666666666,dhule,maharashtra
sakri,maize,2015,-140.16666666666674,-174.33333333333326,dhule,maharashtra
sakri,maize,2016,-169.8888888888889,-209.44444444444434,dhule,maharashtra
mahur,pigeon pea (tur),2016,2649.333333333333,2649.333333333333,nanded,maharashtra
manchar,ghosali(bhaji),2016,NO MSP,NO MSP,pune,maharashtra
parshiwani,soybean,2014,NO MSP,NO MSP,nagpur,maharashtra
parshiwani,soybean,2016,NO MSP,NO MSP,nagpur,maharashtra
tasgaon,castor seed,2014,NO MSP,NO MSP,sangli,maharashtra
karad,brinjal,2014,NO MSP,NO MSP,satara,maharashtra
karad,brinjal,2015,NO MSP,NO MSP,satara,maharashtra
karad,brinjal,2016,NO MSP,NO MSP,satara,maharashtra
atpadi,gram,2014,NO MSP,NO MSP,sangli,maharashtra
atpadi,gram,2015,NO MSP,NO MSP,sangli,maharashtra
mumbai,ridge gourd,2014,NO MSP,NO MSP,mumbai,maharashtra
mumbai,ridge gourd,2015,NO MSP,NO MSP,mumbai,maharashtra
mumbai,ridge gourd,2016,NO MSP,NO MSP,mumbai,maharashtra
bhokardan,pigeon pea (tur),2015,238.33333333333303,238.33333333333303,jalna,maharashtra
bhokardan,pigeon pea (tur),2016,2303.25,2303.25,jalna,maharashtra
nandura,black gram,2014,NO MSP,NO MSP,buldhana,maharashtra
nandura,black gram,2015,NO MSP,NO MSP,buldhana,maharashtra
nandura,black gram,2016,NO MSP,NO MSP,buldhana,maharashtra
aurangabad,pigeon pea (tur),2014,150.0,150.0,aurangabad,maharashtra
aurangabad,pigeon pea (tur),2015,575.0,575.0,aurangabad,maharashtra
lasalgaon-vinchur,soybean,2015,NO MSP,NO MSP,nasik,maharashtra
lasalgaon-vinchur,soybean,2016,NO MSP,NO MSP,nasik,maharashtra
pune-pimpri,raddish,2016,NO MSP,NO MSP,pune,maharashtra
yawal,sesamum,2016,1933.333333333333,1933.333333333333,jalgaon,maharashtra
devani,sorgum(jawar),2015,-55.0,-55.0,latur,maharashtra
devani,sorgum(jawar),2016,-249.5,-249.5,latur,maharashtra
kannad,black gram,2014,NO MSP,NO MSP,aurangabad,maharashtra
kannad,black gram,2016,NO MSP,NO MSP,aurangabad,maharashtra
bhokar,turmeric,2014,NO MSP,NO MSP,nanded,maharashtra
bhokar,turmeric,2015,NO MSP,NO MSP,nanded,maharashtra
bhokar,turmeric,2016,NO MSP,NO MSP,nanded,maharashtra
nagpur,awala,2015,NO MSP,NO MSP,nagpur,maharashtra
tasgaon,tamarind,2015,NO MSP,NO MSP,sangli,maharashtra
tasgaon,tamarind,2016,NO MSP,NO MSP,sangli,maharashtra
rahata,potato,2014,NO MSP,NO MSP,ahmadnagar,maharashtra
rahata,potato,2015,NO MSP,NO MSP,ahmadnagar,maharashtra
rahata,potato,2016,NO MSP,NO MSP,ahmadnagar,maharashtra
hingoli,wheat(husked),2014,3.0,-598.6666666666666,hingoli,maharashtra
hingoli,wheat(husked),2015,196.9000000000001,121.09999999999991,hingoli,maharashtra
hingoli,wheat(husked),2016,NO MSP,NO MSP,hingoli,maharashtra
rahata,ginger (fresh),2014,NO MSP,NO MSP,ahmadnagar,maharashtra
rahata,ginger (fresh),2015,NO MSP,NO MSP,ahmadnagar,maharashtra
rahata,ginger (fresh),2016,NO MSP,NO MSP,ahmadnagar,maharashtra
mahagaon,sorgum(jawar),2015,-90.0,-90.0,yewatmal,maharashtra
mahagaon,sorgum(jawar),2016,-104.79999999999995,-104.79999999999995,yewatmal,maharashtra
yawal,soybean,2014,NO MSP,NO MSP,jalgaon,maharashtra
yawal,soybean,2015,NO MSP,NO MSP,jalgaon,maharashtra
yawal,soybean,2016,NO MSP,NO MSP,jalgaon,maharashtra
khed-chakan,capsicum,2015,NO MSP,NO MSP,pune,maharashtra
khed-chakan,capsicum,2016,NO MSP,NO MSP,pune,maharashtra
indapur,onion,2014,NO MSP,NO MSP,pune,maharashtra
indapur,onion,2015,NO MSP,NO MSP,pune,maharashtra
indapur,onion,2016,NO MSP,NO MSP,pune,maharashtra
shirpur,sunflower,2015,-731.0,-1315.5,dhule,maharashtra
shirpur,sunflower,2016,-1530.0,-1167.6666666666665,dhule,maharashtra
dharmabad,wheat(husked),2014,-30.0,-30.0,nanded,maharashtra
ramtek,pigeon pea (tur),2014,-320.6666666666665,-968.6666666666665,nagpur,maharashtra
ramtek,pigeon pea (tur),2015,1326.636363636364,1412.272727272727,nagpur,maharashtra
ramtek,pigeon pea (tur),2016,1772.0,1628.8571428571431,nagpur,maharashtra
khed (shel pimpalgaon),shevga,2015,NO MSP,NO MSP,pune,maharashtra
khed (shel pimpalgaon),shevga,2016,NO MSP,NO MSP,pune,maharashtra
umared,sesamum,2016,2140.0,2140.0,nagpur,maharashtra
latur,gram,2014,NO MSP,NO MSP,latur,maharashtra
latur,gram,2015,NO MSP,NO MSP,latur,maharashtra
latur,gram,2016,NO MSP,NO MSP,latur,maharashtra
kolhapur,math (bhaji),2015,NO MSP,NO MSP,kolhapur,maharashtra
kolhapur,math (bhaji),2016,NO MSP,NO MSP,kolhapur,maharashtra
kalmeshwar,cabbage,2015,NO MSP,NO MSP,nagpur,maharashtra
kalmeshwar,cabbage,2016,NO MSP,NO MSP,nagpur,maharashtra
katol,soybean,2014,NO MSP,NO MSP,nagpur,maharashtra
katol,soybean,2015,NO MSP,NO MSP,nagpur,maharashtra
katol,soybean,2016,NO MSP,NO MSP,nagpur,maharashtra
panvel,ladies finger,2015,NO MSP,NO MSP,raigad,maharashtra
panvel,ladies finger,2016,NO MSP,NO MSP,raigad,maharashtra
umari,soybean,2015,NO MSP,NO MSP,nanded,maharashtra
umari,soybean,2016,NO MSP,NO MSP,nanded,maharashtra
jalna,matki,2015,NO MSP,NO MSP,jalna,maharashtra
jalna,matki,2016,NO MSP,NO MSP,jalna,maharashtra
devala,sunflower,2015,-568.0,-568.0,nasik,maharashtra
atpadi,sorgum(jawar),2014,150.0,-384.5,sangli,maharashtra
atpadi,sorgum(jawar),2015,118.33333333333326,117.66666666666674,sangli,maharashtra
atpadi,sorgum(jawar),2016,147.16666666666674,-93.16666666666674,sangli,maharashtra
vadgaon peth,ridge gourd,2014,NO MSP,NO MSP,kolhapur,maharashtra
vadgaon peth,ridge gourd,2015,NO MSP,NO MSP,kolhapur,maharashtra
vadgaon peth,ridge gourd,2016,NO MSP,NO MSP,kolhapur,maharashtra
manwat,green gram,2015,NO MSP,NO MSP,parbhani,maharashtra
manwat,green gram,2016,NO MSP,NO MSP,parbhani,maharashtra
nandurbar,nagali,2015,NO MSP,NO MSP,nandurbar,maharashtra
jalna,onion,2015,NO MSP,NO MSP,jalna,maharashtra
amarawati-fruit and vegetables,green chilli,2016,NO MSP,NO MSP,amaravathi,maharashtra
pune-moshi,garlic,2016,NO MSP,NO MSP,pune,maharashtra
mangrulpeer,sorgum(jawar),2014,-221.33333333333326,-792.6666666666666,wasim,maharashtra
mangrulpeer,sorgum(jawar),2015,-460.83333333333326,-468.91666666666674,wasim,maharashtra
mangrulpeer,sorgum(jawar),2016,-360.5454545454545,-580.8181818181818,wasim,maharashtra
sinner,rice(paddy-hus),2014,-86.5,-199.5,nasik,maharashtra
sinner,rice(paddy-hus),2015,436.83333333333326,386.66666666666674,nasik,maharashtra
sinner,rice(paddy-hus),2016,204.66666666666674,187.83333333333326,nasik,maharashtra
kamthi,jack fruit,2015,NO MSP,NO MSP,nagpur,maharashtra
jafrabad,gram,2015,NO MSP,NO MSP,jalna,maharashtra
jafrabad,gram,2016,NO MSP,NO MSP,jalna,maharashtra
taloda,bajri,2014,7.5,-337.5,nandurbar,maharashtra
taloda,bajri,2015,83.125,75.0,nandurbar,maharashtra
taloda,bajri,2016,247.79999999999995,62.799999999999955,nandurbar,maharashtra
jalna,neem-seed,2015,NO MSP,NO MSP,jalna,maharashtra
jalna,neem-seed,2016,NO MSP,NO MSP,jalna,maharashtra
lasur station,potato,2016,NO MSP,NO MSP,aurangabad,maharashtra
chandur rly.,soybean,2014,NO MSP,NO MSP,amaravathi,maharashtra
chandur rly.,soybean,2015,NO MSP,NO MSP,amaravathi,maharashtra
chandur rly.,soybean,2016,NO MSP,NO MSP,amaravathi,maharashtra
umarkhed,cotton,2014,96.0,-528.0,yewatmal,maharashtra
umarkhed,cotton,2015,190.0,-89.0,yewatmal,maharashtra
chopda,pigeon pea (tur),2015,239.42857142857156,239.42857142857156,jalgaon,maharashtra
chopda,pigeon pea (tur),2016,2216.0,2216.0,jalgaon,maharashtra
pandharpur,ginger (dry),2015,NO MSP,NO MSP,solapur,maharashtra
pandharpur,ginger (dry),2016,NO MSP,NO MSP,solapur,maharashtra
amarawati-fruit and vegetables,methi (bhaji),2016,NO MSP,NO MSP,amaravathi,maharashtra
zarijamini,sorgum(jawar),2015,-232.0,-232.0,yewatmal,maharashtra
zarijamini,sorgum(jawar),2016,-100.0,-100.0,yewatmal,maharashtra
majalgaon,ground nut pods (dry),2014,NO MSP,NO MSP,beed,maharashtra
pune-manjri,ambat chuka,2014,NO MSP,NO MSP,pune,maharashtra
pune-manjri,ambat chuka,2015,NO MSP,NO MSP,pune,maharashtra
pune-manjri,ambat chuka,2016,NO MSP,NO MSP,pune,maharashtra
pune,shevga,2014,NO MSP,NO MSP,pune,maharashtra
pune,shevga,2015,NO MSP,NO MSP,pune,maharashtra
pune,shevga,2016,NO MSP,NO MSP,pune,maharashtra
vai,other vegetables,2016,NO MSP,NO MSP,satara,maharashtra
udgir,jaggery,2015,NO MSP,NO MSP,latur,maharashtra
ramtek,gram,2014,NO MSP,NO MSP,nagpur,maharashtra
ramtek,gram,2015,NO MSP,NO MSP,nagpur,maharashtra
ramtek,gram,2016,NO MSP,NO MSP,nagpur,maharashtra
nanded,baru seed,2016,NO MSP,NO MSP,nanded,maharashtra
dound,gram,2014,NO MSP,NO MSP,pune,maharashtra
dound,gram,2015,NO MSP,NO MSP,pune,maharashtra
dound,gram,2016,NO MSP,NO MSP,pune,maharashtra
sengaon,ground nut pods (dry),2015,NO MSP,NO MSP,hingoli,maharashtra
sengaon,ground nut pods (dry),2016,NO MSP,NO MSP,hingoli,maharashtra
pune-moshi,shevga,2016,NO MSP,NO MSP,pune,maharashtra
osmanabad,ginger (fresh),2014,NO MSP,NO MSP,osmanabad,maharashtra
osmanabad,ginger (fresh),2015,NO MSP,NO MSP,osmanabad,maharashtra
osmanabad,ginger (fresh),2016,NO MSP,NO MSP,osmanabad,maharashtra
nanded,mustard,2016,NO MSP,NO MSP,nanded,maharashtra
lasur station,gram,2014,NO MSP,NO MSP,aurangabad,maharashtra
lasur station,gram,2015,NO MSP,NO MSP,aurangabad,maharashtra
lasur station,gram,2016,NO MSP,NO MSP,aurangabad,maharashtra
kolhapur,banana,2015,NO MSP,NO MSP,kolhapur,maharashtra
kolhapur,banana,2016,NO MSP,NO MSP,kolhapur,maharashtra
pune-pimpri,gr.nut kernels,2015,2945.0,2945.0,pune,maharashtra
pune-pimpri,gr.nut kernels,2016,2112.0,2112.0,pune,maharashtra
vadgaon peth,maize(corn.),2015,NO MSP,NO MSP,kolhapur,maharashtra
mumbai,green peas (dry),2014,NO MSP,NO MSP,mumbai,maharashtra
mumbai,green peas (dry),2015,NO MSP,NO MSP,mumbai,maharashtra
mumbai,green peas (dry),2016,NO MSP,NO MSP,mumbai,maharashtra
ramtek,ladies finger,2014,NO MSP,NO MSP,nagpur,maharashtra
ramtek,ladies finger,2015,NO MSP,NO MSP,nagpur,maharashtra
ramtek,ladies finger,2016,NO MSP,NO MSP,nagpur,maharashtra
jalna,safflower,2014,-812.5,-1766.5,jalna,maharashtra
jalna,safflower,2015,-990.6999999999998,-1115.9,jalna,maharashtra
jalna,safflower,2016,NO MSP,NO MSP,jalna,maharashtra
udgir,maize,2016,3235.0,3235.0,latur,maharashtra
savner,gram,2014,NO MSP,NO MSP,nagpur,maharashtra
savner,gram,2015,NO MSP,NO MSP,nagpur,maharashtra
savner,gram,2016,NO MSP,NO MSP,nagpur,maharashtra
kolhapur,shevga,2015,NO MSP,NO MSP,kolhapur,maharashtra
kolhapur,shevga,2016,NO MSP,NO MSP,kolhapur,maharashtra
karanja,sesamum,2014,3422.0,3422.0,wasim,maharashtra
karanja,sesamum,2015,1056.0,1056.0,wasim,maharashtra
karanja,sesamum,2016,693.0,693.0,wasim,maharashtra
varud-rajura bazar,mosambi,2015,NO MSP,NO MSP,amaravathi,maharashtra
shegaon,sorgum(jawar),2014,-466.5,-744.25,buldhana,maharashtra
shegaon,sorgum(jawar),2015,-429.75,-436.83333333333326,buldhana,maharashtra
shegaon,sorgum(jawar),2016,-335.18181818181824,-467.72727272727275,buldhana,maharashtra
malkapur,chillies(red),2014,NO MSP,NO MSP,buldhana,maharashtra
malkapur,chillies(red),2015,NO MSP,NO MSP,buldhana,maharashtra
malkapur,chillies(red),2016,NO MSP,NO MSP,buldhana,maharashtra
indapur (nimgaon ketki),rice(paddy-hus),2016,-334.0,-334.0,pune,maharashtra
sangali,bedana,2014,NO MSP,NO MSP,sangli,maharashtra
sangali,bedana,2015,NO MSP,NO MSP,sangli,maharashtra
sangali,bedana,2016,NO MSP,NO MSP,sangli,maharashtra
sakri,gram,2014,NO MSP,NO MSP,dhule,maharashtra
sakri,gram,2015,NO MSP,NO MSP,dhule,maharashtra
sakri,gram,2016,NO MSP,NO MSP,dhule,maharashtra
basmat,ground nut pods (dry),2014,NO MSP,NO MSP,hingoli,maharashtra
basmat,ground nut pods (dry),2015,NO MSP,NO MSP,hingoli,maharashtra
jafrabad,wheat(husked),2014,-125.0,-733.0,jalna,maharashtra
jafrabad,wheat(husked),2015,-219.58333333333326,-288.25,jalna,maharashtra
jafrabad,wheat(husked),2016,NO MSP,NO MSP,jalna,maharashtra
pune-moshi,green-peas,2016,NO MSP,NO MSP,pune,maharashtra
chandrapur-ganjwad,wal bhaji,2014,NO MSP,NO MSP,chandrapur,maharashtra
chandrapur-ganjwad,wal bhaji,2015,NO MSP,NO MSP,chandrapur,maharashtra
chandrapur-ganjwad,wal bhaji,2016,NO MSP,NO MSP,chandrapur,maharashtra
sonpeth,black gram,2014,NO MSP,NO MSP,parbhani,maharashtra
sonpeth,black gram,2016,NO MSP,NO MSP,parbhani,maharashtra
pune,rice(paddy-hus),2014,3762.0,1660.3333333333335,pune,maharashtra
pune,rice(paddy-hus),2015,2967.583333333333,2989.583333333333,pune,maharashtra
pune,rice(paddy-hus),2016,2820.090909090909,2568.2727272727275,pune,maharashtra
sironcha,paddy-unhusked,2016,26.40000000000009,26.40000000000009,gadchiroli,maharashtra
vadgaon peth,carrot,2014,NO MSP,NO MSP,kolhapur,maharashtra
vadgaon peth,carrot,2015,NO MSP,NO MSP,kolhapur,maharashtra
vadgaon peth,carrot,2016,NO MSP,NO MSP,kolhapur,maharashtra
sinner,fenugreek,2014,NO MSP,NO MSP,nasik,maharashtra
sinner,fenugreek,2015,NO MSP,NO MSP,nasik,maharashtra
pune,pomegranate,2015,NO MSP,NO MSP,pune,maharashtra
jalna-badnapur,bajri,2014,200.0,-531.0,jalna,maharashtra
jalna-badnapur,bajri,2015,-12.75,-93.375,jalna,maharashtra
jalna-badnapur,bajri,2016,160.1111111111111,-32.77777777777783,jalna,maharashtra
chandur bajar,wheat(husked),2014,-33.33333333333326,-582.0,amaravathi,maharashtra
chandur bajar,wheat(husked),2015,-134.0,-145.83333333333326,amaravathi,maharashtra
chandur bajar,wheat(husked),2016,NO MSP,NO MSP,amaravathi,maharashtra
karad,chikoo,2014,NO MSP,NO MSP,satara,maharashtra
karad,chikoo,2015,NO MSP,NO MSP,satara,maharashtra
karad,chikoo,2016,NO MSP,NO MSP,satara,maharashtra
chalisgaon,rice(paddy-hus),2015,-150.0,-150.0,jalgaon,maharashtra
chalisgaon,rice(paddy-hus),2016,-510.0,-510.0,jalgaon,maharashtra
bhandara,linseed,2015,NO MSP,NO MSP,bhandara,maharashtra
bhandara,linseed,2016,NO MSP,NO MSP,bhandara,maharashtra
pune-pimpri,green peas (dry),2015,NO MSP,NO MSP,pune,maharashtra
pune-pimpri,green peas (dry),2016,NO MSP,NO MSP,pune,maharashtra
vadgaon peth,cabbage,2014,NO MSP,NO MSP,kolhapur,maharashtra
vadgaon peth,cabbage,2015,NO MSP,NO MSP,kolhapur,maharashtra
vadgaon peth,cabbage,2016,NO MSP,NO MSP,kolhapur,maharashtra
pune-manjri,other vegetables,2016,NO MSP,NO MSP,pune,maharashtra
rahata,kharbuj,2016,NO MSP,NO MSP,ahmadnagar,maharashtra
chandur bajar,pigeon pea (tur),2014,216.33333333333303,-1590.3333333333335,amaravathi,maharashtra
chandur bajar,pigeon pea (tur),2015,1734.5,1434.333333333333,amaravathi,maharashtra
chandur bajar,pigeon pea (tur),2016,2350.3,1648.8000000000002,amaravathi,maharashtra
mumbai,chavli (shenga ),2015,NO MSP,NO MSP,mumbai,maharashtra
mumbai,chavli (shenga ),2016,NO MSP,NO MSP,mumbai,maharashtra
amarawati-fruit and vegetables,ginger (fresh),2016,NO MSP,NO MSP,amaravathi,maharashtra
rahata,garlic,2014,NO MSP,NO MSP,ahmadnagar,maharashtra
rahata,garlic,2015,NO MSP,NO MSP,ahmadnagar,maharashtra
rahata,garlic,2016,NO MSP,NO MSP,ahmadnagar,maharashtra
solapur,pigeon pea (tur),2014,292.0,-1097.25,solapur,maharashtra
solapur,pigeon pea (tur),2015,2654.083333333333,2318.333333333333,solapur,maharashtra
solapur,pigeon pea (tur),2016,2390.0,1703.727272727273,solapur,maharashtra
dudhani,wheat(husked),2014,-109.75,-581.5,solapur,maharashtra
dudhani,wheat(husked),2015,-97.4545454545455,-112.36363636363626,solapur,maharashtra
dudhani,wheat(husked),2016,NO MSP,NO MSP,solapur,maharashtra
solapur,wheat(husked),2014,184.0,-351.5,solapur,maharashtra
solapur,wheat(husked),2015,315.41666666666674,286.75,solapur,maharashtra
solapur,wheat(husked),2016,NO MSP,NO MSP,solapur,maharashtra
satara,ground nut pods (dry),2014,NO MSP,NO MSP,satara,maharashtra
satara,ground nut pods (dry),2015,NO MSP,NO MSP,satara,maharashtra
satara,ground nut pods (dry),2016,NO MSP,NO MSP,satara,maharashtra
pathardi,pigeon pea (tur),2014,450.0,450.0,ahmadnagar,maharashtra
pathardi,pigeon pea (tur),2015,1243.75,1243.75,ahmadnagar,maharashtra
pathardi,pigeon pea (tur),2016,1797.75,1797.75,ahmadnagar,maharashtra
dudhani,black gram,2014,NO MSP,NO MSP,solapur,maharashtra
dudhani,black gram,2015,NO MSP,NO MSP,solapur,maharashtra
dudhani,black gram,2016,NO MSP,NO MSP,solapur,maharashtra
kolhapur,ladies finger,2015,NO MSP,NO MSP,kolhapur,maharashtra
kolhapur,ladies finger,2016,NO MSP,NO MSP,kolhapur,maharashtra
amarawati,guava,2015,NO MSP,NO MSP,amaravathi,maharashtra
amarawati,guava,2016,NO MSP,NO MSP,amaravathi,maharashtra
ramtek,pumpkin,2015,NO MSP,NO MSP,nagpur,maharashtra
ramtek,pumpkin,2016,NO MSP,NO MSP,nagpur,maharashtra
lasalgaon-niphad,wheat(husked),2015,-116.0,-116.0,nasik,maharashtra
lasalgaon-niphad,wheat(husked),2016,NO MSP,NO MSP,nasik,maharashtra
shegaon,black gram,2014,NO MSP,NO MSP,buldhana,maharashtra
shegaon,black gram,2015,NO MSP,NO MSP,buldhana,maharashtra
shegaon,black gram,2016,NO MSP,NO MSP,buldhana,maharashtra
pune-manjri,ghosali(bhaji),2014,NO MSP,NO MSP,pune,maharashtra
pune-manjri,ghosali(bhaji),2015,NO MSP,NO MSP,pune,maharashtra
pune-manjri,ghosali(bhaji),2016,NO MSP,NO MSP,pune,maharashtra
sonpeth,sorgum(jawar),2014,103.0,-316.33333333333326,parbhani,maharashtra
sonpeth,sorgum(jawar),2015,32.25,21.5,parbhani,maharashtra
sonpeth,sorgum(jawar),2016,-53.36363636363626,-99.09090909090901,parbhani,maharashtra
sironcha,chillies(red),2016,NO MSP,NO MSP,gadchiroli,maharashtra
barshi,guava,2014,NO MSP,NO MSP,solapur,maharashtra
barshi,guava,2015,NO MSP,NO MSP,solapur,maharashtra
lonar,bajri,2015,35.0,35.0,buldhana,maharashtra
lonar,bajri,2016,170.0,170.0,buldhana,maharashtra
kalyan,apple,2015,NO MSP,NO MSP,thane,maharashtra
kalyan,apple,2016,NO MSP,NO MSP,thane,maharashtra
daryapur,pigeon pea (tur),2014,201.75,-687.0,amaravathi,maharashtra
daryapur,pigeon pea (tur),2015,1767.5,1764.5,amaravathi,maharashtra
daryapur,pigeon pea (tur),2016,1953.909090909091,1480.181818181818,amaravathi,maharashtra
pandharpur,potato,2015,NO MSP,NO MSP,solapur,maharashtra
pandharpur,potato,2016,NO MSP,NO MSP,solapur,maharashtra
korpana,cotton,2014,292.5,-410.5,chandrapur,maharashtra
korpana,cotton,2015,630.5,697.75,chandrapur,maharashtra
korpana,cotton,2016,867.0,-918.0,chandrapur,maharashtra
chandvad,brinjal,2016,NO MSP,NO MSP,nasik,maharashtra
indapur,wheat(husked),2015,-40.14285714285711,-198.42857142857133,pune,maharashtra
indapur,wheat(husked),2016,NO MSP,NO MSP,pune,maharashtra
mahagaon,soybean,2015,NO MSP,NO MSP,yewatmal,maharashtra
mahagaon,soybean,2016,NO MSP,NO MSP,yewatmal,maharashtra
indapur-bhigwan,wheat(unhusked),2014,1384.0,658.5,pune,maharashtra
indapur-bhigwan,wheat(unhusked),2015,1210.3333333333335,1235.3333333333335,pune,maharashtra
indapur-bhigwan,wheat(unhusked),2016,NO MSP,NO MSP,pune,maharashtra
nashik,tomato,2014,NO MSP,NO MSP,nasik,maharashtra
nashik,tomato,2015,NO MSP,NO MSP,nasik,maharashtra
nashik,tomato,2016,NO MSP,NO MSP,nasik,maharashtra
solapur,jaggery,2015,NO MSP,NO MSP,solapur,maharashtra
solapur,jaggery,2016,NO MSP,NO MSP,solapur,maharashtra
satana,pomegranate,2015,NO MSP,NO MSP,nasik,maharashtra
satana,pomegranate,2016,NO MSP,NO MSP,nasik,maharashtra
sangali,rice(paddy-hus),2014,400.0,400.0,sangli,maharashtra
sangali,rice(paddy-hus),2015,250.0,250.0,sangli,maharashtra
sangali,rice(paddy-hus),2016,491.0,491.0,sangli,maharashtra
nandurbar,sorgum(jawar),2014,-323.25,-707.0,nandurbar,maharashtra
